key	value
T=255.271 || screenImage=frame3930.png	[{"center":"(950.0,419.0)","visible":"true","name":"White worker 2","cameraDistance":"30.56475","viewed":"7.810249675906654","rotationSpeed":"0","translationSpeed":"0","size":"(13,25)"}]
T=255.7778 || screenImage=frame3938.png	[{"center":"(897.5,425.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.73366","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0.397789816795192","size":"(16,33)"}]
T=255.8228 || screenImage=frame3939.png	[{"center":"(898.0,425.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.71925","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0.369905178642245","size":"(15,33)"}]
T=255.84455 || screenImage=frame3939.png	[{"center":"(898.0,425.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.71925","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0.369905178642245","size":"(15,33)"}]
T=256.129 || screenImage=frame3944.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.42209","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=256.2703 || screenImage=frame3946.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.38431","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=256.29335000000003 || screenImage=frame3947.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.36593","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=256.3299 || screenImage=frame3947.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.36593","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=256.3434 || screenImage=frame3947.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.36593","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=256.3569 || screenImage=frame3948.png	[{"center":"(762.0,408.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"31.34651","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(15,34)"}]
T=257.4688 || screenImage=frame3965.png	[{"center":"(922.5,320.5)","visible":"true","name":"powerline","cameraDistance":"57.61092","viewed":"5.1478150704935","rotationSpeed":"0","translationSpeed":"0","size":"(290,74)"}]
T=257.48735 || screenImage=frame3965.png	[{"center":"(922.5,320.5)","visible":"true","name":"powerline","cameraDistance":"57.61092","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0","size":"(290,74)"}]
T=257.5059 || screenImage=frame3966.png	[{"center":"(922.5,320.5)","visible":"true","name":"powerline","cameraDistance":"57.59179","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0","size":"(290,74)"}]
T=257.5464 || screenImage=frame3966.png	[{"center":"(922.5,320.5)","visible":"true","name":"powerline","cameraDistance":"57.59179","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0","size":"(290,74)"}]
T=257.8953 || screenImage=frame3972.png	[{"center":"(923.5,320.5)","visible":"true","name":"powerline","cameraDistance":"57.47773","viewed":"2.5495097567963922","rotationSpeed":"0","translationSpeed":"0","size":"(292,74)"}]
T=259.01575 || screenImage=frame3989.png	[{"center":"(845.0,424.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"13.13989","viewed":"6.576473218982953","rotationSpeed":"0","translationSpeed":"0.392375989059306","size":"(37,48)"}]
T=259.132 || screenImage=frame3991.png	[{"center":"(843.5,424.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"13.09763","viewed":"8.514693182963201","rotationSpeed":"0","translationSpeed":"0.430251159514995","size":"(38,48)"}]
T=259.67443333333335 || screenImage=frame4000.png	[{"center":"(836.5,425.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"12.91839","viewed":"8.902246907382429","rotationSpeed":"0","translationSpeed":"0.370859194238647","size":"(38,47)"}]
T=259.6886 || screenImage=frame4000.png	[{"center":"(836.5,425.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"12.91839","viewed":"6.946221994724902","rotationSpeed":"0","translationSpeed":"0.370859194238647","size":"(38,47)"}]
T=259.7305 || screenImage=frame4001.png	[{"center":"(835.5,425.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"12.89876","viewed":"7.826237921249264","rotationSpeed":"0","translationSpeed":"0.353564129140232","size":"(38,47)"}]
T=262.62940000000003 || screenImage=frame4047.png	[{"center":"(862.0,369.5)","visible":"true","name":"Car kraz N220114","cameraDistance":"1.894369","viewed":"7.826237921249264","rotationSpeed":"0","translationSpeed":"0.318247726312006","size":"(1475,740)"}]
T=262.6952 || screenImage=frame4049.png	[{"center":"(963.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.40222","viewed":"8.139410298049853","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=262.752 || screenImage=frame4049.png	[{"center":"(963.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.40222","viewed":"5.852349955359813","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=262.7966333333333 || screenImage=frame4050.png	[{"center":"(963.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.38195","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=262.8237666666667 || screenImage=frame4051.png	[{"center":"(963.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.36378","viewed":"4.5","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=262.9315 || screenImage=frame4052.png	[{"center":"(938.5,427.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.16636","viewed":"6.946221994724902","rotationSpeed":"0","translationSpeed":"0.461922234494076","size":"(16,35)"}]
T=262.9592 || screenImage=frame4053.png	[{"center":"(938.5,427.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.17627","viewed":"9.656603957913983","rotationSpeed":"0","translationSpeed":"0.449253560715122","size":"(16,35)"}]
T=263.0146 || screenImage=frame4054.png	[{"center":"(938.5,427.0)","visible":"true","name":"Worker white 1","cameraDistance":"24.18693","viewed":"9.340770846134703","rotationSpeed":"0","translationSpeed":"0.50833875985045","size":"(16,35)"}]
T=263.1374 || screenImage=frame4056.png	[{"center":"(923.5,421.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"27.16263","viewed":"6.96419413859206","rotationSpeed":"0","translationSpeed":"0.703460447374384","size":"(12,32)"}]
T=263.15133333333335 || screenImage=frame4056.png	[{"center":"(923.5,421.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"27.16263","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0.703460447374384","size":"(12,32)"}]
T=263.54613333333333 || screenImage=frame4062.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.15262","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.5608 || screenImage=frame4062.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.15262","viewed":"6.264982043070834","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.5824 || screenImage=frame4063.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.13387","viewed":"2.0615528128088303","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.604 || screenImage=frame4063.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.13387","viewed":"1.8027756377319946","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.6518 || screenImage=frame4064.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.11456","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.67094999999995 || screenImage=frame4064.png	[{"center":"(964.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.11456","viewed":"4.5","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.7328 || screenImage=frame4065.png	[{"center":"(965.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.09465","viewed":"9.013878188659973","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.83645 || screenImage=frame4067.png	[{"center":"(965.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.05716","viewed":"7.762087348130012","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.8565 || screenImage=frame4067.png	[{"center":"(965.5,422.0)","visible":"true","name":"White worker 2","cameraDistance":"28.05716","viewed":"8.077747210701755","rotationSpeed":"0","translationSpeed":"0","size":"(14,27)"}]
T=263.8944 || screenImage=frame4068.png	[{"center":"(939.0,426.5)","visible":"true","name":"Worker white 1","cameraDistance":"24.3552","viewed":"6.18465843842649","rotationSpeed":"0","translationSpeed":"0.555733192074812","size":"(15,34)"}]
T=264.0868 || screenImage=frame4071.png	[{"center":"(768.5,436.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.61537","viewed":"8.514693182963201","rotationSpeed":"0","translationSpeed":"0.323262283071569","size":"(40,52)"}]
T=264.1281 || screenImage=frame4071.png	[{"center":"(768.5,436.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.61537","viewed":"8.631338250816034","rotationSpeed":"0","translationSpeed":"0.323262283071569","size":"(40,52)"}]
T=264.2099 || screenImage=frame4073.png	[{"center":"(766.0,437.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.58064","viewed":"3.1622776601683795","rotationSpeed":"0","translationSpeed":"0.407742611769242","size":"(41,53)"}]
T=264.22473333333335 || screenImage=frame4073.png	[{"center":"(766.0,437.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.58064","viewed":"7.0710678118654755","rotationSpeed":"0","translationSpeed":"0.407742611769242","size":"(41,53)"}]
T=264.3356 || screenImage=frame4075.png	[{"center":"(764.0,437.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.5445","viewed":"6.18465843842649","rotationSpeed":"0","translationSpeed":"0.507063453981843","size":"(41,54)"}]
T=264.3773 || screenImage=frame4075.png	[{"center":"(764.0,437.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.5445","viewed":"4.272001872658765","rotationSpeed":"0","translationSpeed":"0.507063453981843","size":"(41,54)"}]
T=264.40015 || screenImage=frame4076.png	[{"center":"(763.0,437.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.52877","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0.379760329740812","size":"(41,54)"}]
T=264.5268 || screenImage=frame4078.png	[{"center":"(757.5,410.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"28.82149","viewed":"9.340770846134703","rotationSpeed":"0","translationSpeed":"0","size":"(16,37)"}]
T=264.5454 || screenImage=frame4078.png	[{"center":"(757.5,410.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"28.82149","viewed":"7.5","rotationSpeed":"0","translationSpeed":"0","size":"(16,37)"}]
T=264.70085 || screenImage=frame4081.png	[{"center":"(757.5,410.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"28.76404","viewed":"6.041522986797286","rotationSpeed":"0","translationSpeed":"0","size":"(16,38)"}]
T=264.74295 || screenImage=frame4081.png	[{"center":"(757.5,410.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"28.76404","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0","size":"(16,38)"}]
T=264.9337 || screenImage=frame4084.png	[{"center":"(754.5,439.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.4028","viewed":"7.516648189186454","rotationSpeed":"0","translationSpeed":"0.398985230350588","size":"(42,54)"}]
T=266.1632 || screenImage=frame4103.png	[{"center":"(731.5,446.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"11.11008","viewed":"9.394147114027968","rotationSpeed":"0","translationSpeed":"0.362562066130194","size":"(44,61)"}]
T=266.4026 || screenImage=frame4105.png	[{"center":"(709.5,382.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"20.55017","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(8,37)"}]
T=266.4213 || screenImage=frame4106.png	[{"center":"(709.5,381.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"20.53173","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"0","size":"(8,38)"}]
T=266.6741 || screenImage=frame4112.png	[{"center":"(720.0,447.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.98552","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0.416627152936393","size":"(45,62)"}]
T=266.7821 || screenImage=frame4113.png	[{"center":"(698.0,421.0)","visible":"true","name":"rung^ladder","cameraDistance":"20.59374","viewed":"4.123105625617661","rotationSpeed":"0","translationSpeed":"0","size":"(49,63)"},{"center":"(689.5,423.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"37.91694","viewed":"9.7082439194738","rotationSpeed":"0","translationSpeed":"0","size":"(1380,633)"}]
T=266.8037 || screenImage=frame4114.png	[{"center":"(697.5,421.0)","visible":"true","name":"rung^ladder","cameraDistance":"20.57604","viewed":"5.220153254455275","rotationSpeed":"0","translationSpeed":"0","size":"(48,63)"},{"center":"(690.0,423.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"37.91031","viewed":"9.486832980505138","rotationSpeed":"0","translationSpeed":"0","size":"(1381,633)"}]
T=267.4029 || screenImage=frame4123.png	[{"center":"(706.0,449.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.84119","viewed":"5.024937810560445","rotationSpeed":"0","translationSpeed":"0.423245533452478","size":"(45,62)"}]
T=267.424 || screenImage=frame4124.png	[{"center":"(705.0,450.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.82881","viewed":"4.0","rotationSpeed":"0","translationSpeed":"0.360088638332657","size":"(45,61)"}]
T=267.44575 || screenImage=frame4124.png	[{"center":"(705.0,450.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.82881","viewed":"5.0","rotationSpeed":"0","translationSpeed":"0.360088638332657","size":"(45,61)"}]
T=267.4675 || screenImage=frame4124.png	[{"center":"(705.0,450.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.82881","viewed":"3.1622776601683795","rotationSpeed":"0","translationSpeed":"0.360088638332657","size":"(45,61)"}]
T=267.5095 || screenImage=frame4125.png	[{"center":"(703.5,450.0)","visible":"true","name":"Yellow Worker 4","cameraDistance":"10.81561","viewed":"8.558621384311845","rotationSpeed":"0","translationSpeed":"0.383634524067748","size":"(46,61)"}]
T=267.6237 || screenImage=frame4127.png	[{"center":"(696.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.32822","viewed":"7.5","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"},{"center":"(697.5,423.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"37.81955","viewed":"9.604686356149273","rotationSpeed":"0","translationSpeed":"0","size":"(1396,633)"}]
T=267.8537 || screenImage=frame4131.png	[{"center":"(695.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.25089","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"},{"center":"(700.0,423.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"37.7921","viewed":"8.54400374531753","rotationSpeed":"0","translationSpeed":"0","size":"(1401,633)"}]
T=267.86575 || screenImage=frame4131.png	[{"center":"(695.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.25089","viewed":"7.0178344238090995","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"}]
T=267.8778 || screenImage=frame4131.png	[{"center":"(695.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.25089","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"}]
T=268.10875 || screenImage=frame4135.png	[{"center":"(695.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.17479","viewed":"9.5524865872714","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"}]
T=268.1303 || screenImage=frame4135.png	[{"center":"(695.0,421.5)","visible":"true","name":"rung^ladder","cameraDistance":"20.17479","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0","size":"(49,64)"}]
